date,open,high,low,close,volume
2035-10-17,11.4623,11.6177,11.3336,11.4737,1485394
2035-10-18,11.4813,11.6007,11.2540,11.5571,1312987
2035-10-19,11.5533,11.6215,11.2536,11.3147,1038948
2035-10-20,11.3336,11.4093,11.0570,11.2540,1537224
2035-10-21,11.3449,11.5382,11.3147,11.4889,1246306
2035-10-24,11.4889,11.9358,11.4889,11.8829,1590134
2035-10-25,11.7805,11.8014,11.4586,11.5495,2519700
2035-10-26,11.5837,11.6935,11.3108,11.6215,1447315
2035-10-27,11.7427,12.0875,11.7314,11.9700,2313861
2035-10-28,11.5799,11.9208,11.1063,11.2843,4248044
2035-10-31,11.1782,11.2256,10.8107,10.8979,2495661
2035-11-01,10.6554,11.3733,10.5873,11.3222,3003464
2035-11-02,11.3184,11.5760,11.3070,11.4093,1886861
2035-11-03,11.4699,11.6518,11.3222,11.6101,1201132
2035-11-04,11.4964,11.7162,11.3790,11.6972,964858
2035-11-07,11.5987,11.9131,11.5343,11.8752,1694130
2035-11-08,11.6593,11.8260,11.4851,11.6404,1692061
2035-11-09,11.4623,11.4736,11.0683,11.1858,1838769
2035-11-10,11.2994,11.4547,11.1782,11.3562,1450493
2035-11-11,11.4698,11.6101,11.2956,11.5495,856770
2035-11-14,11.4889,11.5533,11.3980,11.4699,595339
2035-11-15,11.4169,11.6707,11.3449,11.6252,1208943
2035-11-16,11.5303,11.8303,11.4391,11.5303,1128699
2035-11-17,11.5455,11.5455,11.0594,11.2075,1377701
2035-11-18,11.2531,11.5455,11.1980,11.3784,1980948
2035-11-21,11.2417,11.2788,10.9910,11.1658,2092212
2035-11-22,11.0519,11.1467,10.7043,11.1277,2442235
2035-11-23,11.0290,11.0290,10.7100,10.7670,1708500
2035-11-25,10.7291,10.9931,10.7063,10.8657,680870
2035-11-28,11.1163,11.2303,10.8810,11.1809,1471046
2035-11-29,11.2113,11.4582,11.1163,11.3480,1315235
2035-11-30,11.5948,11.6556,11.4277,11.5132,1601532
2035-12-01,11.5758,11.7733,11.4922,11.5948,1373415
2035-12-02,11.6557,11.9177,11.6025,11.6215,1660912
2035-12-05,11.7848,12.0886,11.6746,11.9329,1374017
2035-12-06,11.9632,11.9651,11.8189,11.8911,1320495
2035-12-07,11.8379,12.1683,11.6727,12.0430,1600182
2035-12-08,11.7012,11.9253,11.4734,11.5987,2102015
2035-12-09,11.6139,11.8986,11.5948,11.7733,1380757
2035-12-12,11.6974,11.7582,11.6252,11.7468,1649497
2035-12-13,11.8265,11.8949,11.5132,11.5569,1319848
2035-12-14,11.5531,11.5531,11.1574,11.3442,1692105
2035-12-15,11.4582,11.5112,11.3214,11.4277,1828399
2035-12-16,11.4847,11.6708,11.4278,11.5759,2022907
2035-12-19,11.6480,11.6784,11.3823,11.4202,1356746
2035-12-20,11.5569,11.8417,11.5569,11.7923,1480879
2035-12-21,26.2688,27.1195,26.1764,26.7404,4800052
2035-12-22,26.8421,28.0628,26.7774,27.9056,4572645
2035-12-23,28.1738,28.7657,27.9611,28.7286,3427087
2035-12-27,28.6639,29.0799,28.1182,28.7563,2508615
2035-12-28,28.9413,29.0615,27.9611,28.2755,3306777
2035-12-29,28.4420,28.4420,27.7670,28.0813,2149151
2035-12-30,28.1090,28.2108,27.6559,27.7854,2239376
2036-01-03,28.4604,28.8673,28.2292,28.3772,3241465
2036-01-04,28.1923,28.3772,27.3045,27.7946,3134365
2036-01-05,27.6744,27.6929,27.0826,27.5542,3481215
2036-01-06,27.5726,28.6083,27.5450,27.9980,4447404
2036-01-09,28.3032,28.4605,27.1936,27.4247,4291979
2036-01-10,27.5635,28.2756,27.5635,28.2293,2934328
2036-01-11,27.9611,28.4142,27.6189,28.0536,2908963
2036-01-12,28.0536,28.2384,27.3877,27.6467,2659065
2036-01-13,27.4895,27.5264,26.8607,27.4618,3349852
2036-01-17,27.6559,28.4234,27.6467,28.4049,3852131
2036-01-18,28.0720,29.8474,27.8057,29.5053,6602788
2036-01-19,29.7828,30.0139,29.3112,29.9215,4345493
2036-01-20,29.8474,29.9954,29.3069,29.6533,2847553
2036-01-23,29.7550,30.1897,29.4776,29.5331,3345251
2036-01-24,29.3945,30.1065,28.9968,29.9863,2530918
2036-01-25,30.0232,30.1619,29.6811,29.8198,2434210
2036-01-26,29.9955,30.1527,29.5609,29.7181,2150942
2036-01-27,29.6996,30.6890,29.6256,30.3561,4269122
2036-01-30,30.1526,30.6057,29.8937,30.5318,3745387
2036-01-31,30.6057,30.9478,30.3468,30.8832,3675422
2036-02-01,30.9387,31.5212,30.7352,31.4010,3181875
2036-02-02,31.3919,31.6785,31.2809,31.4843,1977845
2036-02-03,31.8357,32.6217,31.3641,32.5940,3886233
2036-02-06,32.3998,32.4923,31.8542,31.9929,3111033
2036-02-07,31.7987,32.4552,31.5860,32.4275,3234923
2036-02-08,32.1593,32.5015,31.8092,32.0668,3778444
2036-02-09,31.8541,32.6031,30.7629,32.5384,7510848
2036-02-10,30.4578,32.0854,30.4116,31.9651,6482196
2036-02-13,32.2056,32.8423,32.1084,32.7696,3117320
2036-02-14,32.7234,33.0840,32.1131,32.3165,3568479
2036-02-15,32.2611,32.5015,31.6970,31.8542,3112330
2036-02-16,32.1131,32.3960,31.3456,31.7155,3735542
2036-02-17,31.7709,31.9466,31.4426,31.5305,2072198
2036-02-21,31.6323,31.7617,31.3086,31.4843,2984617
2036-02-22,31.5860,31.8727,31.4195,31.4751,1243283
2036-02-23,31.5305,31.9837,31.3086,31.6970,2316504
2036-02-24,31.7062,31.8172,31.3825,31.4380,2113215
2036-02-27,31.2901,31.8449,31.2439,31.5953,2990185
2036-02-28,31.8079,32.7604,31.7432,32.1963,3594624
2036-02-29,32.1500,32.6125,31.9420,32.4367,3065727
2036-03-01,32.3535,32.8251,32.3535,32.4552,3340018
2036-03-02,32.2333,32.6586,31.9281,32.0576,2311739
2036-03-05,31.8172,31.9651,31.4936,31.8264,2528368
2036-03-06,31.4564,31.7987,31.2068,31.2530,3516969
2036-03-07,31.1700,31.5675,30.6706,31.3641,3220034
2036-03-08,31.5588,31.5773,30.5666,30.9190,4737317
2036-03-09,31.0023,31.0302,30.0937,30.3533,5660936
2036-03-12,30.5852,30.7798,30.4089,30.7057,3105247
2036-03-13,30.9004,31.2157,30.6593,31.1137,2332967
2036-03-14,30.9839,31.2806,30.7984,31.0025,2282063
2036-03-15,30.9561,31.9297,30.9051,31.7999,2934317
2036-03-16,31.7071,32.2403,31.7071,32.1152,3181356
2036-03-19,32.0131,32.7457,31.8834,32.6205,2044981
2036-03-20,32.4582,32.4953,32.0873,32.3006,1547652
2036-03-21,32.1986,32.6622,32.1986,32.4861,1182891
2036-03-22,32.1708,32.8292,32.0503,32.6808,1659292
2036-03-23,32.6066,32.6807,32.1615,32.6066,1590085
2036-03-26,32.8941,33.9325,32.8384,33.8120,3009779
2036-03-27,32.7086,33.0795,32.5509,32.5881,5448325
2036-03-28,32.4768,32.6344,30.8633,31.1230,11731679
2036-03-29,31.0396,31.8926,30.9468,31.7814,5934761
2036-03-30,31.9854,32.2311,31.7628,31.9575,4437143
2036-04-02,31.7814,32.1291,31.4105,31.8555,3114367
2036-04-03,31.9019,32.1245,31.6052,31.7814,2437932
2036-04-04,31.5773,31.5773,30.6037,30.9190,3585543
2036-04-05,30.9190,31.5031,30.8262,31.4567,2106221
2036-04-09,31.0210,31.1230,30.7892,30.9468,1866556
2036-04-10,30.9653,31.4057,30.2745,30.3533,3208221
2036-04-11,30.7521,31.0767,30.4462,30.5203,2776420
2036-04-12,30.6223,30.9282,30.4461,30.6408,3269591
2036-04-13,30.6408,30.8727,30.3998,30.4415,2537488
2036-04-16,30.5759,30.5759,29.6672,29.8898,2572368
2036-04-17,29.8711,30.2513,29.8155,29.8619,2566064
2036-04-18,29.8805,30.4554,29.7877,30.1494,3096115
2036-04-19,30.0195,30.6038,30.0010,30.2050,2923815
2036-04-20,30.3904,30.6037,30.2606,30.5666,3158651
2036-04-23,30.4090,30.4647,29.6857,30.0566,2165610
2036-04-24,30.1678,30.3904,29.8433,30.1957,2109190
2036-04-25,30.3440,30.9561,30.0983,30.9190,2869738
2036-04-26,30.9561,31.4382,30.2235,31.2065,5384182
2036-04-27,37.2892,40.8221,37.1131,38.3278,22600942
2036-04-30,38.1145,41.6752,37.9476,40.4976,11807473
2036-05-01,38.8285,40.5161,38.6893,39.5610,7432685
2036-05-02,39.6074,40.5717,39.2271,40.3121,3729915
2036-05-03,40.3213,40.3213,39.2086,39.3663,5505421
2036-05-04,38.9861,39.4497,38.8099,38.9490,3286133
2036-05-07,39.0325,39.3199,38.5039,38.8748,4389311
2036-05-08,38.7543,39.0882,37.9940,39.0603,3736666
2036-05-09,38.4947,39.6538,38.1238,39.0974,3247688
2036-05-10,38.9676,39.4683,38.3092,38.8841,3349216
2036-05-11,38.7915,39.3802,38.3742,39.0696,3017980
2036-05-14,38.8100,39.9598,38.6245,39.3385,3292952
2036-05-15,38.7822,40.1870,38.7822,39.5981,3664377
2036-05-16,39.7835,41.0261,39.6259,40.8313,5165871
2036-05-17,40.7758,40.8315,38.9630,39.0603,3847673
2036-05-18,39.2921,39.4961,38.5688,38.7080,4036431
2036-05-21,38.8099,40.3306,38.5317,40.2193,2661161
2036-05-22,40.3584,41.0122,40.1544,40.5532,2621027
2036-05-23,40.5161,43.6688,40.1730,43.2423,8198675
2036-05-24,43.3071,43.4554,42.6302,42.9084,4208039
2036-05-25,43.1408,43.2708,42.2581,42.6576,2585840
2036-05-29,43.2893,43.4844,42.2487,43.0384,2077978
2036-05-30,42.7877,44.0047,41.8678,43.1871,4070928
2036-05-31,43.0943,44.1441,42.3789,43.5867,5408444
2036-06-01,42.9177,43.5681,41.7842,42.4345,4561465
2036-06-04,42.4253,43.1593,41.7489,42.6947,3364388
2036-06-05,42.3696,43.1500,42.0908,42.9270,2516562
2036-06-06,43.3079,44.5808,43.2615,44.3299,2185751
2036-06-07,44.9897,45.3428,43.6238,43.7168,3162363
2036-06-08,43.9212,45.6029,43.5495,45.4077,3368810
2036-06-11,46.0116,46.2811,45.1020,45.5657,3635063
2036-06-12,45.7794,46.5877,45.4635,46.2253,3223277
2036-06-13,45.1383,45.5378,44.1906,45.0175,5937304
2036-06-14,45.0268,45.3148,44.4971,45.1104,3016746
2036-06-15,45.1104,47.6189,44.9060,47.4517,5639857
2036-06-18,47.3589,48.0185,46.8849,47.3681,4118547
2036-06-19,46.1976,47.0634,45.7330,46.0024,5654982
2036-06-20,46.0674,46.4204,44.2648,45.5006,4715724
2036-06-21,45.6772,46.2997,45.1569,45.3891,3290506
2036-06-22,45.2683,45.9002,45.2033,45.5749,3768091
2036-06-25,45.4170,45.4170,43.7445,43.9211,2750669
2036-06-26,44.1535,44.7016,43.6332,44.0605,2328277
2036-06-27,44.3578,45.0268,43.7539,44.2556,2089609
2036-06-28,43.8654,44.0141,42.4253,43.8840,2331884
2036-06-29,44.9897,46.0303,44.8596,45.6122,3196472
2036-07-02,45.7515,46.9594,45.6214,46.6528,3222172
2036-07-03,46.5691,46.8107,45.5842,46.1696,1546464
2036-07-05,45.9467,46.6899,45.8351,45.8537,1846429
2036-07-06,45.6864,46.1974,44.6366,45.2869,1895738
2036-07-09,45.3240,45.4170,44.6552,45.0546,1674563
2036-07-10,45.5563,46.0859,43.0292,43.4287,4528352
2036-07-11,43.5496,43.9026,42.8434,43.3266,2140566
2036-07-12,42.7504,42.8712,41.4590,41.8864,3993250
2036-07-13,42.1187,43.6053,41.3104,43.3823,2587190
2036-07-16,43.1035,43.5012,42.3046,42.9642,2454275
2036-07-17,43.4102,44.1070,42.4067,43.6238,2523747
2036-07-18,43.0199,44.4321,42.8340,44.1999,2613336
2036-07-19,44.3299,46.2810,44.1255,45.1429,3112136
2036-07-20,44.9989,45.3799,44.3020,44.7109,2241829
2036-07-23,43.8654,44.2695,42.4810,44.0419,2550459
2036-07-24,44.1720,44.6923,43.5217,43.9862,2966293
2036-07-25,43.3823,44.0698,41.5984,42.0629,4661705
2036-07-26,42.8434,43.6331,41.4218,43.4194,5948120
2036-07-27,50.8244,55.2051,50.8059,51.9579,15946928
2036-07-30,51.9578,53.6117,51.7442,53.0914,4818514
2036-07-31,52.6454,54.3643,52.2831,53.8997,4059559
2036-08-01,54.2342,54.2807,53.0078,53.3515,2098993
2036-08-02,53.0264,53.8626,52.4968,53.7232,1844561
2036-08-03,54.1041,55.5814,53.9183,54.3271,2672224
2036-08-06,54.6245,55.4050,54.0670,55.2284,2246876
2036-08-07,55.5722,56.2319,55.2470,55.6465,4398857
2036-08-08,53.5653,54.9775,51.7070,53.1100,7147137
2036-08-09,53.2494,53.7046,52.7570,52.9428,1912292
2036-08-10,52.9056,52.9706,50.7129,51.5305,3036068
2036-08-13,52.0694,52.0787,50.2669,50.9637,2859713
2036-08-14,50.4620,50.7500,49.3750,49.5515,2991340
2036-08-15,49.6817,50.5271,49.2355,50.1090,2128456
2036-08-16,49.8860,50.0347,49.1148,49.4679,3012754
2036-08-17,49.5979,50.7036,48.8221,48.9104,2953586
2036-08-20,48.7989,49.8954,48.3260,49.6723,3298734
2036-08-21,49.5886,50.0161,48.6410,48.9011,2346117
2036-08-22,48.6689,49.1427,48.0185,49.0034,1927695
2036-08-23,48.7989,49.7188,48.3344,49.6537,2805715
2036-08-24,49.4022,50.9484,49.0483,50.3709,2727860
2036-08-27,50.3803,50.6457,49.2346,49.5513,1883195
2036-08-28,49.6259,50.4548,49.4582,50.2033,1819765
2036-08-29,50.1846,50.5758,49.5792,50.1846,1243535
2036-08-30,49.9146,50.1847,48.8621,48.8993,1458517
2036-08-31,49.3557,49.4843,47.9586,48.7875,2711685
2036-09-04,48.7874,49.7468,48.4987,49.3743,1685613
2036-09-05,49.0669,49.7469,48.5174,49.4768,1663162
2036-09-06,49.8959,51.3303,49.6910,50.6690,2409748
2036-09-07,50.9018,51.5722,50.6875,51.3489,2239689
2036-09-10,51.1440,51.4700,50.0356,50.0822,2359237
2036-09-11,49.9332,51.2464,49.4116,51.0509,3549385
2036-09-12,51.2464,52.2338,51.0043,51.4514,2502064
2036-09-13,51.2651,52.9417,50.8273,52.7109,2522566
2036-09-14,52.7274,54.0407,52.7088,52.9975,2226819
2036-09-17,52.7646,52.9137,51.6283,52.1686,1934781
2036-09-18,52.2616,52.6435,51.6656,52.0009,1289948
2036-09-19,52.0009,53.4538,51.9077,53.2583,2545850
2036-09-20,53.0069,54.2084,52.8299,54.1246,2097682
2036-09-21,55.8849,57.1051,55.8383,56.2482,5489827
2036-09-24,55.6801,55.9036,54.5716,55.4937,2928079
2036-09-25,54.9721,55.9035,54.9255,55.1025,2203880
2036-09-26,55.1583,55.4192,54.0686,54.6461,1824773
2036-09-27,54.8045,55.5496,54.5157,55.1771,1052425
2036-09-28,55.0652,55.5216,54.4877,54.8230,2136379
2036-10-01,54.8511,55.2516,53.8172,53.9805,1637603
2036-10-02,54.3667,54.7578,53.2676,53.7286,2159161
2036-10-03,54.0313,55.4331,54.0313,55.2981,2295405
2036-10-04,55.5496,56.2947,55.0559,55.4564,1931118
2036-10-05,56.3412,56.7417,54.4598,54.5995,1585374
2036-10-08,54.7858,55.0281,53.4353,53.8544,1722340
2036-10-09,53.6961,53.8265,52.1965,52.6250,2588655
2036-10-10,52.6156,53.2397,52.2897,52.4387,3213402
2036-10-11,52.8765,52.8765,50.6224,51.4793,3834128
2036-10-12,50.8553,51.7495,50.6038,51.4793,1649500
2036-10-15,51.7029,51.7774,50.9391,51.7029,1390823
2036-10-16,51.8146,52.1965,51.3396,51.8612,1516373
2036-10-17,51.7494,52.3920,51.3302,51.5538,1600213
2036-10-18,51.4327,52.8484,50.8832,51.5072,3521706
2036-10-19,51.3862,51.3862,48.8341,49.4768,3918237
2036-10-22,49.5978,50.6969,49.2718,49.7189,2235119
2036-10-23,49.4302,51.4514,49.0297,50.9577,2697840
2036-10-24,51.6469,51.6469,49.6165,49.6351,2531538
2036-10-25,50.1288,50.3243,48.1820,48.6850,6079362
2036-10-26,55.8570,56.8350,53.1279,55.9594,12127229
2036-10-31,55.2609,56.8722,54.8604,56.0402,3013794
2036-11-01,56.0060,56.7325,55.8663,56.5369,1834234
2036-11-02,57.5428,58.1202,55.9593,55.9687,2647417
2036-11-05,55.7359,56.7511,55.2515,56.7138,1545900
2036-11-06,56.6488,57.7571,56.6488,57.3566,1826984
2036-11-07,56.6859,56.8349,55.1025,55.8103,2418786
2036-11-08,56.0432,56.2854,54.7392,55.1491,1835357
2036-11-09,53.2584,55.5403,53.1093,54.7300,2528531
2036-11-12,54.8883,55.5124,54.2456,54.5902,1310932
2036-11-13,54.4039,54.9162,54.0872,54.2176,1460164
2036-11-14,54.6190,54.8618,52.5606,52.7333,1731260
2036-11-15,52.8827,53.1815,52.2572,53.1161,1582444
2036-11-16,53.0227,55.3939,52.8733,55.3120,2276463
2036-11-19,56.0661,56.2995,55.1233,55.3753,1400186
2036-11-20,56.0941,57.1116,55.4219,56.2994,1691842
2036-11-21,56.2808,57.3823,55.7392,56.9809,1717079
2036-11-23,57.1117,57.5691,56.5048,57.5131,771788
2036-11-26,57.2796,58.3439,57.0649,57.8398,2044805
2036-11-27,57.8772,58.4373,57.0557,57.7371,1615669
2036-11-28,57.7651,58.6146,56.9623,58.5773,1304720
2036-11-29,58.6800,59.5762,57.9239,58.4466,1225991
2036-11-30,58.3719,59.0254,57.8958,58.6986,2253988
2036-12-03,58.7640,58.7827,57.5691,57.6905,1651836
2036-12-04,57.4383,57.5224,56.5141,56.8875,1924368
2036-12-05,57.0743,57.5410,56.3554,57.0463,1631329
2036-12-06,56.9063,57.2049,56.3274,56.6635,1485542
2036-12-07,56.8596,57.7278,56.7289,56.8502,2423660
2036-12-10,56.7849,57.0649,54.4791,54.8245,2595169
2036-12-11,56.3928,57.2890,55.8700,56.9606,4108415
2036-12-12,56.6355,57.6251,56.0194,57.4944,3120538
2036-12-13,57.5508,57.8898,55.9407,56.8258,2593481
2036-12-14,56.7223,56.8635,56.0820,56.4963,1620148
2036-12-17,56.7787,58.1253,56.5066,58.0688,2322263
2036-12-18,57.9558,59.3023,57.4473,58.8033,2470553
2036-12-19,59.0481,59.2496,58.1348,58.1818,1523009
2036-12-20,58.2854,58.5773,57.4097,58.3042,1258876
2036-12-21,57.4944,58.0122,56.7035,57.0612,2284337
2036-12-24,56.6564,57.3531,56.6281,57.0612,424333
2036-12-26,57.2119,57.2590,55.4134,55.4981,821706
2036-12-27,55.5453,58.1346,55.5453,57.7298,2566825
2036-12-28,57.1742,57.7297,56.8164,56.8446,1093732
2036-12-31,56.7599,59.0566,56.4116,58.8033,1889832
2037-01-02,59.9049,60.5076,59.4717,60.5076,1986944
2037-01-03,60.3756,61.6940,59.9802,60.1120,2247743
2037-01-04,60.1120,61.8635,59.9049,61.6469,1755755
2037-01-07,61.1196,61.8352,60.7900,61.5998,1757961
2037-01-08,61.6187,61.9389,61.1196,61.9219,1742956
2037-01-09,61.9577,61.9765,60.7807,60.9313,1907251
2037-01-10,61.5622,61.6752,59.5659,60.0556,1595722
2037-01-11,59.9991,60.2533,59.5659,59.9049,1667854
2037-01-14,59.9049,60.6017,59.3305,60.1591,1136691
2037-01-15,59.8767,61.2891,59.4717,60.7618,1278780
2037-01-16,61.4021,61.4021,59.8767,59.9802,1063126
2037-01-17,60.1215,60.5829,59.5000,60.1403,976473
2037-01-18,60.3852,60.3852,59.3211,59.5566,2199294
2037-01-22,59.8013,60.0932,58.5961,59.3211,1109116
2037-01-23,59.4812,60.0273,59.0762,59.9049,889450
2037-01-24,60.6394,61.4492,60.1779,60.6394,1246430
2037-01-25,60.6583,63.9069,60.6583,63.5585,2526767
2037-01-28,63.6526,63.8881,63.0123,63.7185,1563431
2037-01-29,63.7372,63.8221,62.4756,63.6337,1476995
2037-01-30,63.7562,63.8880,62.5697,62.7769,1282828
2037-01-31,62.4567,62.6263,61.5905,62.3908,2009196
2037-02-01,63.0500,65.0650,62.5697,64.2929,3591388
2037-02-04,63.5584,63.5584,61.9859,62.3060,4318451
2037-02-05,62.5509,65.0650,62.4379,64.5094,4797048
2037-02-06,63.4831,64.9237,62.1648,62.8145,8042283
2037-02-07,62.7957,63.2637,60.3758,62.5321,3570361
2037-02-08,62.6262,63.4265,62.3060,62.7674,1658440
2037-02-11,62.3814,62.6168,61.5622,61.9671,1993601
2037-02-12,62.0706,63.0217,61.9529,62.6733,2008687
2037-02-13,62.8146,62.9370,62.0180,62.5980,1733021
2037-02-14,62.1366,62.5603,61.6940,62.3155,2225921
2037-02-15,62.3907,62.8992,61.4303,61.7599,2409275
2037-02-19,62.0612,62.2778,61.2703,61.6093,1765311
2037-02-20,61.7034,62.1083,60.1027,60.3758,1692572
2037-02-21,60.5264,61.1196,59.9802,60.9878,2688810
2037-02-22,61.0820,61.8164,61.0161,61.6752,1893424
2037-02-25,61.8352,62.0801,59.3598,59.4624,1925186
2037-02-26,59.5942,60.3852,58.8504,60.1027,2063600
2037-02-27,60.6583,62.0801,59.4341,61.3833,1899921
2037-02-28,61.1479,61.7175,60.4510,61.1196,2598458
2037-03-01,60.7430,61.3550,60.1403,60.9690,1656176
2037-03-04,60.4605,61.6940,60.3852,61.6093,2011584
2037-03-05,62.1460,63.3042,61.9860,63.0123,3113617
2037-03-06,62.9934,63.1912,61.7693,62.1083,1602793
2037-03-07,62.0894,62.6649,61.5186,61.6365,1187083
2037-03-08,62.0989,62.2782,61.0610,62.0139,1448887
2037-03-11,61.7310,62.3253,61.2687,62.2593,1642373
2037-03-12,62.0423,63.2217,61.8158,62.2499,1626232
2037-03-13,62.4103,63.3113,61.6649,62.9858,1391006
2037-03-14,62.9859,63.6935,62.9037,63.5519,1209870
2037-03-15,63.3066,64.0047,62.8915,63.4302,1555286
2037-03-18,62.5801,62.8538,61.6366,61.7498,1386847
2037-03-19,62.0706,62.1460,58.9098,60.0609,2670358
2037-03-20,60.7213,60.8676,60.1930,60.6553,1668086
2037-03-21,60.1930,60.9666,59.0985,59.3815,1712654
2037-03-22,59.8156,60.4478,59.2401,60.3346,1813463
2037-03-25,60.5704,61.0044,59.4099,59.8061,1175922
2037-03-26,60.1835,60.8157,59.3344,59.5326,1856463
2037-03-27,58.9476,59.1457,58.2777,58.4098,2414355
2037-03-28,58.4286,58.4286,57.0888,57.5747,2534873
2037-04-01,58.0229,58.4192,57.3908,58.0324,3037878
2037-04-02,58.6268,59.7968,58.1361,59.3250,2867938
2037-04-03,59.2778,59.3250,58.1974,58.3154,2317980
2037-04-04,58.2588,59.2117,57.6266,58.6739,1171901
2037-04-05,57.5889,59.1080,57.2878,59.0890,1266343
2037-04-08,58.9476,59.7779,58.6456,59.7496,1178409
2037-04-09,59.7024,60.0892,58.9569,59.8533,1191540
2037-04-10,60.2685,61.6649,60.1195,61.6649,1370069
2037-04-11,61.6649,62.6461,61.3937,62.2876,1904103
2037-04-12,61.9951,62.4197,61.3063,61.7404,1052839
2037-04-15,61.2308,61.6272,58.7872,58.9381,2019183
2037-04-16,59.3061,60.7308,59.2778,60.5138,1516088
2037-04-17,59.7307,60.2779,58.5984,59.2306,1910988
2037-04-18,59.4099,59.8533,57.7965,58.0324,1465813
2037-04-19,57.9945,59.7684,57.7115,59.1362,2333635
2037-04-22,59.2306,61.0045,58.8627,60.7120,2410260
2037-04-23,61.0987,61.7120,60.6364,61.5233,1876572
2037-04-24,61.5234,62.2404,60.8252,61.5045,1381587
2037-04-25,61.9668,62.4857,61.7121,62.2499,4449135
2037-04-26,58.9853,59.3533,55.7492,56.2020,8261341
2037-04-29,56.3624,56.5887,53.5507,53.8432,5952055
2037-04-30,53.5696,54.8810,53.3808,53.6356,3817948
2037-05-01,53.7582,53.7582,52.5128,52.9374,2526524
2037-05-02,53.3714,54.8527,53.1638,54.5131,3658771
2037-05-03,55.0131,56.9756,54.8339,56.6171,3591437
2037-05-06,56.5794,57.0228,55.8057,55.9472,2472617
2037-05-07,56.1264,56.2963,54.6829,54.7961,3680148
2037-05-08,54.8527,55.7207,54.5885,54.8999,3142350
2037-05-09,55.0319,55.3716,53.3148,53.7582,4117722
2037-05-10,54.1640,56.7587,54.0319,56.4945,4689373
2037-05-13,56.1264,57.1549,55.8718,57.0228,2479448
2037-05-14,57.2492,58.3437,57.1832,58.2795,3507428
2037-05-15,58.1268,58.9853,57.8343,58.2494,3158056
2037-05-16,57.7965,58.0796,55.5321,55.5793,4000773
2037-05-17,56.1359,56.5510,55.0698,55.7679,3502848
2037-05-20,56.2963,56.4284,54.8905,55.6735,3767464
2037-05-21,55.5132,56.0981,55.2915,55.6830,2574795
2037-05-22,55.6831,55.9190,54.9660,55.3717,4316649
2037-05-23,54.8527,56.2020,54.6453,55.8718,3369484
2037-05-24,55.3905,56.7256,55.3679,56.6549,1595606
2037-05-28,57.3925,57.7803,56.6077,56.7117,2313838
2037-05-29,56.3335,56.8629,55.2555,55.2838,1796260
2037-05-30,55.2555,56.2673,55.1893,55.3122,1977197
2037-05-31,55.1703,55.8512,55.0853,55.3311,1830448
2037-06-03,55.3406,55.9363,54.8167,55.3311,2153942
2037-06-04,54.9340,55.2876,53.6621,54.0262,2413339
2037-06-05,53.9128,54.0735,52.7488,52.9199,2261865
2037-06-06,53.0239,53.6148,52.3809,53.5250,1914419
2037-06-07,53.7709,54.0924,53.3076,53.7520,1650189
2037-06-10,53.7709,54.9056,53.7709,54.6031,1249151
2037-06-11,53.9412,54.6976,53.6385,53.7520,1027510
2037-06-12,54.1208,55.1042,54.1208,54.2532,2304938
2037-06-13,54.1586,56.0782,54.0073,55.9363,1999025
2037-06-14,55.7945,56.5131,55.3170,55.8039,2527352
2037-06-17,56.1160,56.9198,55.8701,56.8630,1703559
2037-06-18,57.0427,58.5840,56.9860,58.2909,2833204
2037-06-19,58.6313,58.7070,57.5060,58.1490,2424476
2037-06-20,57.4777,58.1679,57.2034,57.4020,1950433
2037-06-21,57.6762,57.9126,56.2956,56.5793,2845458
2037-06-24,56.1916,56.3712,53.9600,54.8394,2814967
2037-06-25,55.4068,55.8418,54.5936,54.9624,1544123
2037-06-26,55.5675,55.8039,55.2271,55.7093,1561126
2037-06-27,56.0025,57.7708,56.0025,57.6100,1996757
2037-06-28,57.1561,58.3618,56.7685,57.8276,4007413
2037-07-01,57.9882,60.0874,57.7612,59.6808,2668426
2037-07-02,59.6808,60.0780,58.7162,59.2837,1443044
2037-07-03,58.8014,59.6146,58.7920,59.2742,848465
2037-07-05,60.0119,60.4468,59.3026,60.4090,871728
2037-07-08,60.5414,60.9669,59.5769,59.9551,1737208
2037-07-09,60.6076,60.8251,60.1821,60.5414,1814405
2037-07-10,60.2577,60.7305,59.8416,60.7305,1194003
2037-07-11,61.2883,61.4586,60.0874,60.5981,2113160
2037-07-12,60.7494,61.4114,60.4942,61.2317,1362396
2037-07-15,61.2317,61.8369,60.7399,61.7896,1020371
2037-07-16,61.9503,62.7351,61.4207,61.9408,2410575
2037-07-17,61.6666,62.7068,61.6666,62.5082,1336960
2037-07-18,62.2717,63.4916,62.2717,62.9053,1507445
2037-07-19,62.8771,62.8771,61.5911,61.8747,2674162
2037-07-22,62.3475,62.3475,61.1088,61.4208,1725075
2037-07-23,61.7896,62.1985,61.1229,61.2600,3315224
2037-07-24,61.5910,62.0732,60.9480,61.2600,2465050
2037-07-25,61.9124,63.3110,61.2033,62.4136,9310364
2037-07-26,48.2297,49.0855,45.4780,45.5821,26275470
2037-07-29,46.3196,46.4898,44.2109,44.4719,11768916
2037-07-30,44.6837,46.0407,44.2582,45.8562,7530411
2037-07-31,46.1022,46.5466,45.4118,45.5159,4740153
2037-08-01,45.9603,46.2014,45.5064,45.5821,3491918
2037-08-02,45.6294,46.5088,45.4496,46.4993,3911544
